membership,partition,partition_position,row_id,true_label,binary_group,family_group
1,target_train,87921,24391,0,Normal,Normal
0,target_validation,3246,113943,0,Normal,Normal
0,target_validation,626,3862,0,Normal,Normal
1,target_train,37686,41934,0,Normal,Normal
1,target_train,24095,115298,0,Normal,Normal
0,target_validation,4460,52711,0,Normal,Normal
1,target_train,25209,55225,0,Normal,Normal
1,target_train,53131,84224,0,Normal,Normal
1,target_train,49634,78635,1,Attack,DoS
1,target_train,68293,63194,1,Attack,DoS
1,target_train,57837,96006,0,Normal,Normal
1,target_train,42805,50881,1,Attack,Probe
0,target_validation,11389,102999,0,Normal,Normal
0,target_validation,2679,2504,1,Attack,DoS
1,target_train,85423,62925,0,Normal,Normal
1,target_train,18214,61549,0,Normal,Normal
0,target_validation,7119,77953,1,Attack,Probe
0,target_validation,10204,48757,1,Attack,DoS
1,target_train,37875,78172,1,Attack,DoS
0,target_validation,5762,94956,1,Attack,DoS
1,target_train,33169,5774,1,Attack,Probe
1,target_train,65823,54874,1,Attack,DoS
1,target_train,25998,78092,0,Normal,Normal
1,target_train,42032,1632,0,Normal,Normal
1,target_train,85374,31409,0,Normal,Normal
0,target_validation,10995,24186,1,Attack,DoS
0,target_validation,7279,12293,1,Attack,DoS
1,target_train,9002,55240,0,Normal,Normal
0,target_validation,9817,51440,1,Attack,DoS
1,target_train,66166,88970,0,Normal,Normal
1,target_train,19380,60958,0,Normal,Normal
0,target_validation,4828,69955,1,Attack,DoS
1,target_train,75429,24411,0,Normal,Normal
1,target_train,33877,44834,1,Attack,DoS
0,target_validation,4505,44311,0,Normal,Normal
0,target_validation,6195,123259,1,Attack,DoS
0,target_validation,6019,90151,0,Normal,Normal
1,target_train,36853,97344,1,Attack,Probe
1,target_train,17591,87839,1,Attack,DoS
0,target_validation,2564,40452,1,Attack,DoS
0,target_validation,3623,55491,0,Normal,Normal
0,target_validation,4000,103571,0,Normal,Normal
1,target_train,21335,58293,1,Attack,Probe
0,target_validation,1523,116483,0,Normal,Normal
1,target_train,50551,119757,1,Attack,DoS
1,target_train,57472,107438,0,Normal,Normal
0,target_validation,1858,79753,0,Normal,Normal
1,target_train,46258,56933,0,Normal,Normal
0,target_validation,1525,82130,1,Attack,DoS
1,target_train,7432,6675,0,Normal,Normal
1,target_train,62900,84907,1,Attack,DoS
1,target_train,80102,101041,0,Normal,Normal
1,target_train,86954,19204,1,Attack,DoS
1,target_train,73802,4407,0,Normal,Normal
0,target_validation,5616,83177,0,Normal,Normal
1,target_train,19578,90422,1,Attack,DoS
1,target_train,17713,13777,0,Normal,Normal
1,target_train,10238,109050,1,Attack,DoS
0,target_validation,688,62878,0,Normal,Normal
0,target_validation,10373,35457,0,Normal,Normal
1,target_train,40336,99936,1,Attack,Probe
0,target_validation,12074,22886,0,Normal,Normal
1,target_train,8757,125149,0,Normal,Normal
1,target_train,31596,55104,1,Attack,DoS
0,target_validation,10711,115374,0,Normal,Normal
0,target_validation,4252,82871,1,Attack,DoS
1,target_train,4173,26142,0,Normal,Normal
1,target_train,47801,52847,1,Attack,DoS
0,target_validation,9287,124389,0,Normal,Normal
1,target_train,10798,21814,0,Normal,Normal
1,target_train,55123,25871,1,Attack,DoS
1,target_train,63985,111690,0,Normal,Normal
0,target_validation,15,103244,1,Attack,Probe
0,target_validation,11609,17413,0,Normal,Normal
1,target_train,56517,95215,1,Attack,DoS
0,target_validation,9512,84760,1,Attack,DoS
0,target_validation,9819,123847,1,Attack,Probe
0,target_validation,2426,41340,0,Normal,Normal
0,target_validation,12423,40457,1,Attack,Probe
0,target_validation,1141,102019,0,Normal,Normal
0,target_validation,1371,5800,1,Attack,DoS
0,target_validation,12023,34625,0,Normal,Normal
1,target_train,18637,41985,1,Attack,DoS
0,target_validation,4365,47870,1,Attack,DoS
0,target_validation,6238,60555,0,Normal,Normal
1,target_train,53142,101179,0,Normal,Normal
0,target_validation,3427,112786,0,Normal,Normal
0,target_validation,5819,66796,0,Normal,Normal
1,target_train,23446,6502,0,Normal,Normal
1,target_train,20688,4307,0,Normal,Normal
1,target_train,66256,14258,0,Normal,Normal
0,target_validation,8815,20874,0,Normal,Normal
1,target_train,946,53832,0,Normal,Normal
1,target_train,58662,100879,1,Attack,Probe
1,target_train,43002,41238,1,Attack,Probe
1,target_train,59330,73512,0,Normal,Normal
0,target_validation,3988,32636,0,Normal,Normal
1,target_train,25437,111655,0,Normal,Normal
1,target_train,83495,31471,1,Attack,Probe
0,target_validation,11280,67496,1,Attack,DoS
1,target_train,76483,125616,0,Normal,Normal
0,target_validation,11461,20280,1,Attack,Probe
0,target_validation,6429,109088,0,Normal,Normal
0,target_validation,6211,61587,0,Normal,Normal
0,target_validation,6203,63596,1,Attack,Probe
1,target_train,87747,123568,1,Attack,DoS
1,target_train,57864,29077,1,Attack,DoS
1,target_train,54807,57013,0,Normal,Normal
0,target_validation,8302,29222,1,Attack,Probe
0,target_validation,2640,32595,0,Normal,Normal
1,target_train,56232,62638,1,Attack,DoS
1,target_train,8826,47019,0,Normal,Normal
1,target_train,55734,9869,1,Attack,DoS
0,target_validation,752,117128,1,Attack,Probe
1,target_train,43054,76014,0,Normal,Normal
1,target_train,27182,34500,1,Attack,DoS
0,target_validation,12510,106505,1,Attack,DoS
1,target_train,8137,77251,0,Normal,Normal
1,target_train,39253,47126,0,Normal,Normal
0,target_validation,7633,55316,0,Normal,Normal
0,target_validation,9481,73918,1,Attack,DoS
0,target_validation,8737,29554,1,Attack,DoS
0,target_validation,2765,114226,1,Attack,DoS
1,target_train,67964,38320,0,Normal,Normal
1,target_train,23921,32649,0,Normal,Normal
1,target_train,30329,98576,0,Normal,Normal
1,target_train,26146,102966,0,Normal,Normal
0,target_validation,12375,6262,1,Attack,DoS
0,target_validation,10314,37365,0,Normal,Normal
1,target_train,54908,26557,0,Normal,Normal
0,target_validation,11527,50454,1,Attack,Probe
1,target_train,41608,66226,0,Normal,Normal
0,target_validation,2024,68813,1,Attack,DoS
0,target_validation,10542,119457,0,Normal,Normal
0,target_validation,9543,72091,1,Attack,DoS
0,target_validation,7420,61253,1,Attack,DoS
1,target_train,62414,58230,0,Normal,Normal
1,target_train,40691,109556,0,Normal,Normal
1,target_train,66826,93183,0,Normal,Normal
1,target_train,54690,81555,1,Attack,DoS
0,target_validation,2988,94648,0,Normal,Normal
0,target_validation,5330,55824,0,Normal,Normal
1,target_train,23781,69259,0,Normal,Normal
0,target_validation,7615,38644,0,Normal,Normal
0,target_validation,6998,71266,1,Attack,DoS
0,target_validation,847,103334,0,Normal,Normal
1,target_train,64664,18184,0,Normal,Normal
0,target_validation,4037,121749,1,Attack,DoS
1,target_train,21910,77531,0,Normal,Normal
1,target_train,11072,113131,0,Normal,Normal
1,target_train,25835,66275,1,Attack,DoS
0,target_validation,10038,39993,0,Normal,Normal
0,target_validation,6636,77641,1,Attack,DoS
0,target_validation,233,85948,0,Normal,Normal
1,target_train,80353,58533,0,Normal,Normal
1,target_train,6386,8359,0,Normal,Normal
0,target_validation,10024,4993,0,Normal,Normal
0,target_validation,6289,5264,1,Attack,Probe
1,target_train,592,60580,1,Attack,DoS
1,target_train,9807,98553,1,Attack,DoS
1,target_train,37048,36736,0,Normal,Normal
0,target_validation,3734,59989,0,Normal,Normal
0,target_validation,1258,8942,1,Attack,DoS
0,target_validation,6567,40761,0,Normal,Normal
0,target_validation,6927,37899,1,Attack,DoS
1,target_train,61015,87019,1,Attack,DoS
1,target_train,23849,48964,1,Attack,DoS
1,target_train,71414,58163,0,Normal,Normal
1,target_train,27901,38248,1,Attack,DoS
0,target_validation,7939,68001,0,Normal,Normal
0,target_validation,7103,79572,0,Normal,Normal
1,target_train,2084,95568,1,Attack,DoS
1,target_train,20599,107666,0,Normal,Normal
1,target_train,58043,54422,1,Attack,DoS
1,target_train,87939,50981,1,Attack,DoS
1,target_train,1938,33401,0,Normal,Normal
1,target_train,52743,64108,0,Normal,Normal
0,target_validation,6222,35381,0,Normal,Normal
0,target_validation,2430,64573,0,Normal,Normal
0,target_validation,4090,123628,0,Normal,Normal
0,target_validation,1806,13964,1,Attack,DoS
0,target_validation,4531,84542,0,Normal,Normal
0,target_validation,4104,20603,1,Attack,DoS
1,target_train,79521,27400,1,Attack,DoS
0,target_validation,6125,35581,0,Normal,Normal
0,target_validation,5654,638,1,Attack,DoS
0,target_validation,8281,40696,1,Attack,DoS
1,target_train,572,108406,1,Attack,DoS
0,target_validation,10796,29616,0,Normal,Normal
0,target_validation,8107,42251,0,Normal,Normal
0,target_validation,5721,46965,0,Normal,Normal
1,target_train,48613,89257,1,Attack,Rare
1,target_train,1458,51112,0,Normal,Normal
1,target_train,6720,64880,1,Attack,Probe
0,target_validation,10790,39155,1,Attack,DoS
1,target_train,31319,112673,0,Normal,Normal
0,target_validation,5324,86152,1,Attack,DoS
1,target_train,10260,82983,0,Normal,Normal
0,target_validation,7353,92565,0,Normal,Normal
1,target_train,32916,160,0,Normal,Normal
0,target_validation,8448,42541,0,Normal,Normal
1,target_train,56128,77134,1,Attack,DoS
1,target_train,81785,92752,1,Attack,DoS
0,target_validation,4580,117888,0,Normal,Normal
0,target_validation,1654,43794,1,Attack,Probe
0,target_validation,3990,109991,0,Normal,Normal
0,target_validation,8715,100265,0,Normal,Normal
0,target_validation,5868,54881,0,Normal,Normal
0,target_validation,12439,109407,1,Attack,DoS
1,target_train,5832,39537,0,Normal,Normal
0,target_validation,3961,107984,1,Attack,DoS
0,target_validation,11113,86071,0,Normal,Normal
1,target_train,10827,61188,1,Attack,Probe
0,target_validation,5610,59199,1,Attack,DoS
0,target_validation,4148,81628,0,Normal,Normal
1,target_train,1939,60995,0,Normal,Normal
1,target_train,7456,59245,0,Normal,Normal
0,target_validation,12505,25054,1,Attack,DoS
1,target_train,18156,62370,1,Attack,DoS
0,target_validation,8454,75541,0,Normal,Normal
0,target_validation,9159,88132,1,Attack,Probe
1,target_train,10621,40070,1,Attack,DoS
1,target_train,15582,56868,0,Normal,Normal
1,target_train,35644,68649,1,Attack,DoS
1,target_train,34899,23396,0,Normal,Normal
1,target_train,66221,14930,1,Attack,DoS
0,target_validation,5614,37390,0,Normal,Normal
1,target_train,13138,65270,1,Attack,Probe
1,target_train,72357,10892,0,Normal,Normal
0,target_validation,8873,57153,1,Attack,DoS
0,target_validation,2886,47461,0,Normal,Normal
0,target_validation,8507,86275,0,Normal,Normal
1,target_train,15483,42938,1,Attack,DoS
0,target_validation,6426,123350,0,Normal,Normal
1,target_train,27155,68949,0,Normal,Normal
1,target_train,19304,5816,0,Normal,Normal
1,target_train,3998,120909,1,Attack,DoS
0,target_validation,11420,118596,1,Attack,Probe
0,target_validation,12555,114625,0,Normal,Normal
1,target_train,48592,124693,0,Normal,Normal
0,target_validation,4637,71270,0,Normal,Normal
0,target_validation,6120,92942,0,Normal,Normal
0,target_validation,8056,47656,0,Normal,Normal
1,target_train,5927,55994,1,Attack,DoS
0,target_validation,600,69868,0,Normal,Normal
1,target_train,26219,73209,0,Normal,Normal
1,target_train,75500,63314,0,Normal,Normal
1,target_train,5673,25627,1,Attack,Rare
1,target_train,8261,59767,1,Attack,DoS
1,target_train,63002,35808,0,Normal,Normal
1,target_train,37443,23569,1,Attack,Probe
1,target_train,63683,74494,0,Normal,Normal
1,target_train,43650,99445,0,Normal,Normal
1,target_train,87728,93549,1,Attack,DoS
0,target_validation,4772,112289,0,Normal,Normal
0,target_validation,9913,108198,0,Normal,Normal
0,target_validation,11557,6478,1,Attack,Probe
0,target_validation,1877,5856,0,Normal,Normal
0,target_validation,2182,69804,0,Normal,Normal
1,target_train,7414,105841,0,Normal,Normal
0,target_validation,444,65446,1,Attack,DoS
1,target_train,72165,109389,0,Normal,Normal
0,target_validation,11024,15393,1,Attack,DoS
1,target_train,50113,91185,1,Attack,DoS
1,target_train,7328,33981,1,Attack,Probe
0,target_validation,7727,72626,0,Normal,Normal
1,target_train,25172,81322,0,Normal,Normal
0,target_validation,10816,34858,0,Normal,Normal
1,target_train,39843,76691,0,Normal,Normal
0,target_validation,4447,74100,0,Normal,Normal
1,target_train,73697,41802,0,Normal,Normal
1,target_train,78017,116126,1,Attack,DoS
1,target_train,18104,104406,1,Attack,Probe
1,target_train,66186,8238,1,Attack,Probe
1,target_train,88146,106995,1,Attack,DoS
0,target_validation,9350,111124,0,Normal,Normal
0,target_validation,6028,110595,0,Normal,Normal
0,target_validation,2785,5693,1,Attack,Probe
0,target_validation,4486,9029,1,Attack,Probe
0,target_validation,7321,56738,0,Normal,Normal
1,target_train,50424,124244,0,Normal,Normal
0,target_validation,11244,59651,1,Attack,Probe
1,target_train,3396,103844,1,Attack,DoS
0,target_validation,2778,12757,0,Normal,Normal
1,target_train,2525,7080,1,Attack,DoS
1,target_train,19101,108512,0,Normal,Normal
0,target_validation,7635,103884,0,Normal,Normal
0,target_validation,10374,49723,0,Normal,Normal
1,target_train,69011,23641,0,Normal,Normal
1,target_train,77088,104513,1,Attack,Probe
0,target_validation,4745,80693,0,Normal,Normal
0,target_validation,9135,116111,1,Attack,DoS
0,target_validation,12473,99245,0,Normal,Normal
0,target_validation,8690,3737,1,Attack,DoS
1,target_train,632,80021,0,Normal,Normal
0,target_validation,2331,84055,1,Attack,DoS
1,target_train,47559,82742,0,Normal,Normal
0,target_validation,11191,73651,1,Attack,DoS
0,target_validation,8243,17333,0,Normal,Normal
1,target_train,79244,40395,1,Attack,DoS
0,target_validation,6693,85190,1,Attack,DoS
0,target_validation,12057,24990,1,Attack,DoS
1,target_train,5504,85132,1,Attack,DoS
0,target_validation,6086,5354,0,Normal,Normal
1,target_train,57768,3555,0,Normal,Normal
1,target_train,2705,75254,0,Normal,Normal
1,target_train,49200,87684,0,Normal,Normal
1,target_train,87607,60711,1,Attack,DoS
1,target_train,81135,5749,0,Normal,Normal
0,target_validation,886,121510,0,Normal,Normal
1,target_train,53573,123934,1,Attack,Probe
1,target_train,30171,15952,0,Normal,Normal
0,target_validation,976,29004,1,Attack,Probe
1,target_train,77168,34641,1,Attack,DoS
1,target_train,60292,29712,1,Attack,DoS
1,target_train,67049,107021,0,Normal,Normal
1,target_train,61296,121783,0,Normal,Normal
0,target_validation,3259,89887,0,Normal,Normal
1,target_train,57562,45647,0,Normal,Normal
1,target_train,913,95528,0,Normal,Normal
1,target_train,8904,18854,0,Normal,Normal
0,target_validation,6804,23138,0,Normal,Normal
0,target_validation,10224,112863,0,Normal,Normal
1,target_train,28066,56930,0,Normal,Normal
1,target_train,54162,71553,1,Attack,Rare
1,target_train,82707,6048,1,Attack,DoS
0,target_validation,12077,123320,1,Attack,DoS
1,target_train,66765,93243,1,Attack,Probe
0,target_validation,10091,102665,0,Normal,Normal
0,target_validation,5880,54371,1,Attack,DoS
1,target_train,36112,106255,1,Attack,DoS
0,target_validation,11881,22705,1,Attack,DoS
1,target_train,87789,109937,0,Normal,Normal
1,target_train,69944,30083,1,Attack,DoS
1,target_train,10213,52783,1,Attack,DoS
0,target_validation,5757,18654,1,Attack,DoS
1,target_train,46878,58866,1,Attack,DoS
0,target_validation,1183,100594,0,Normal,Normal
1,target_train,24335,112977,0,Normal,Normal
1,target_train,36670,88310,0,Normal,Normal
1,target_train,58031,31763,0,Normal,Normal
1,target_train,53194,72214,1,Attack,DoS
0,target_validation,4849,25006,0,Normal,Normal
0,target_validation,7447,117399,1,Attack,DoS
1,target_train,86464,31393,1,Attack,DoS
0,target_validation,8840,60611,1,Attack,DoS
0,target_validation,6445,89562,1,Attack,DoS
1,target_train,10672,84189,1,Attack,DoS
1,target_train,4675,95838,1,Attack,DoS
0,target_validation,2421,81261,0,Normal,Normal
0,target_validation,5464,41225,0,Normal,Normal
1,target_train,4346,65665,1,Attack,DoS
0,target_validation,8874,27027,1,Attack,DoS
0,target_validation,2644,40850,0,Normal,Normal
1,target_train,86346,62557,0,Normal,Normal
1,target_train,18618,27972,0,Normal,Normal
0,target_validation,12562,123982,1,Attack,DoS
1,target_train,63369,58869,1,Attack,DoS
1,target_train,58370,65304,1,Attack,DoS
0,target_validation,4524,8462,1,Attack,DoS
0,target_validation,6839,45238,1,Attack,DoS
1,target_train,28100,73032,1,Attack,DoS
0,target_validation,6179,118170,0,Normal,Normal
0,target_validation,5001,88021,0,Normal,Normal
1,target_train,21270,106556,0,Normal,Normal
0,target_validation,11706,63718,0,Normal,Normal
0,target_validation,4392,37016,0,Normal,Normal
1,target_train,33301,39308,1,Attack,DoS
1,target_train,55355,89165,0,Normal,Normal
0,target_validation,2531,13970,1,Attack,Probe
0,target_validation,7787,45153,0,Normal,Normal
0,target_validation,0,100450,1,Attack,DoS
1,target_train,31613,106681,0,Normal,Normal
0,target_validation,6433,79266,1,Attack,DoS
1,target_train,25399,36273,1,Attack,DoS
1,target_train,64661,115676,0,Normal,Normal
0,target_validation,1947,78310,0,Normal,Normal
0,target_validation,2924,13577,0,Normal,Normal
1,target_train,1109,48860,0,Normal,Normal
0,target_validation,200,7461,0,Normal,Normal
1,target_train,31524,94788,0,Normal,Normal
1,target_train,49821,104720,0,Normal,Normal
1,target_train,22058,6471,1,Attack,DoS
1,target_train,51193,17501,0,Normal,Normal
1,target_train,11179,21807,0,Normal,Normal
0,target_validation,1002,97535,0,Normal,Normal
1,target_train,66447,30455,0,Normal,Normal
0,target_validation,6728,121236,1,Attack,DoS
0,target_validation,8381,26944,0,Normal,Normal
0,target_validation,6723,62987,0,Normal,Normal
0,target_validation,8158,41530,1,Attack,DoS
0,target_validation,4250,43796,1,Attack,DoS
0,target_validation,7302,122763,1,Attack,DoS
0,target_validation,3672,77754,0,Normal,Normal
1,target_train,22631,122319,0,Normal,Normal
0,target_validation,5337,48417,1,Attack,DoS
1,target_train,20753,90333,1,Attack,Probe
1,target_train,77887,98657,0,Normal,Normal
1,target_train,86593,50226,0,Normal,Normal
0,target_validation,6813,81654,1,Attack,DoS
1,target_train,3936,9721,1,Attack,DoS
1,target_train,43179,18117,1,Attack,DoS
1,target_train,40544,24800,0,Normal,Normal
0,target_validation,6564,22985,1,Attack,DoS
1,target_train,26014,48156,0,Normal,Normal
